date,lat,long,num_pickups
3/30/2015,40.784958,-73.948746,9
5/27/2015,40.77203,-73.959412,9
12/9/2015,40.772549,-73.960716,9
12/16/2015,40.774048,-73.959137,9
7/3/2015,40.784325,-73.979698,9
3/4/2015,40.73996,-73.995583,9
1/17/2015,40.742958,-74.00415,9
9/19/2015,40.814976,-73.958755,9
9/9/2015,40.721489,-73.997391,9
12/14/2015,40.743698,-73.979576,9
5/19/2015,40.751331,-73.964653,9
11/14/2015,40.700531,-73.96093,9
3/28/2015,40.779938,-73.984756,9
2/22/2015,40.653858,-73.921722,9
6/10/2015,40.759853,-73.971748,9
6/23/2015,40.736889,-73.98661,9
7/24/2015,40.766361,-73.892021,9
12/16/2015,40.769749,-73.960762,9
6/6/2015,40.736511,-74.003647,9
11/25/2015,40.738361,-73.981857,9
4/4/2015,40.018566,-73.991234,9
5/7/2015,40.656872,-73.79348,9
7/28/2015,40.74337,-73.985962,9
12/27/2015,40.656841,-73.793968,9
5/3/2015,40.721001,-73.940758,9
6/13/2015,40.768291,-73.97007,9
8/21/2015,40.73468,-74.067291,9
7/9/2015,40.78783,-73.97525,9
1/26/2015,40.681824,-74.00547,9
1/6/2015,40.803196,-73.936218,9
10/15/2015,40.769676,-73.969193,9
1/26/2015,40.727676,-74.003143,9
5/14/2015,40.767784,-73.98568,9
1/12/2015,40.76997,-73.974838,9
5/30/2015,40.714199,-74.010376,9
5/29/2015,40.767639,-73.884468,9
9/22/2015,40.627014,-74.031906,9
3/29/2015,40.77496,-73.923073,9
1/21/2015,40.780655,-73.95845,9
1/8/2015,40.762089,-73.993011,9
1/20/2015,40.627914,-73.804947,9
5/29/2015,40.707726,-74.00396,9
5/9/2015,40.75209,-73.998985,9
6/28/2015,40.767963,-73.969925,9
2/27/2015,40.707008,-74.001579,9
10/9/2015,40.760494,-73.962486,9
1/16/2015,40.732552,-73.991219,9
1/17/2015,40.767784,-73.861855,9
8/24/2015,40.722,-73.988853,9
9/22/2015,40.742859,-73.839691,9
5/9/2015,40.760326,-73.962761,9
11/3/2015,40.656101,-73.794548,9
9/16/2015,40.772148,-73.87397,9
7/15/2015,40.760792,-73.993721,9
5/30/2015,40.723503,-74.059479,9
2/5/2015,40.614216,-73.988159,9
4/29/2015,40.750828,-74.00312,9
6/1/2015,40.752552,-73.933853,9
4/25/2015,40.791183,-73.945709,9
9/10/2015,40.778751,-73.957809,9
4/29/2015,40.768047,-73.964272,9
4/7/2015,40.717789,-73.971977,9
1/21/2015,40.115902,-72.449425,9
12/22/2015,40.752621,-73.973648,9
4/6/2015,40.810169,-73.938507,9
2/14/2015,40.730865,-73.982803,9
11/8/2015,40.772091,-73.951759,9
9/3/2015,40.753113,-73.871758,9
7/10/2015,40.759991,-73.971893,9
4/30/2015,40.760963,-73.98584,9
3/2/2015,40.625927,-73.954643,9
4/19/2015,40.739651,-73.973129,9
8/11/2015,40.714771,-73.992409,9
11/14/2015,40.707481,-74.00116,9
9/26/2015,40.796333,-73.972397,9
10/25/2015,40.773811,-73.67395,9
11/8/2015,40.729343,-74.002434,9
8/6/2015,40.751392,-73.976425,9
11/24/2015,40.773586,-74.0513,9
1/22/2015,40.734375,-74.006294,9
3/4/2015,40.760029,-73.971931,9
1/31/2015,40.762196,-73.962402,9
1/24/2015,40.691124,-73.981895,9
11/17/2015,40.758492,-73.937538,9
4/22/2015,40.785713,-73.976845,9
10/1/2015,40.767368,-73.963928,9
11/29/2015,40.743206,-73.94899,9
5/7/2015,40.773788,-73.870949,9
6/8/2015,40.766251,-73.993446,9
2/11/2015,40.733627,-73.999588,9
4/14/2015,40.819504,-73.955627,9
5/20/2015,40.769924,-73.886604,9
7/26/2015,40.721226,-73.989426,9
7/31/2015,40.749466,-74.006317,9
7/22/2015,40.766598,-73.89003,9
6/13/2015,40.723316,-74.059486,9
10/12/2015,40.751526,-73.983391,9
4/20/2015,40.7141,-73.824715,9
8/19/2015,40.74131,-73.980522,9
7/23/2015,40.782681,-73.943817,9
12/16/2015,40.727291,-73.870857,9
1/6/2015,40.763401,-73.915482,9
11/13/2015,40.702541,-74.012512,9
1/16/2015,40.770744,-73.959824,9
5/19/2015,40.750332,-73.971748,9
9/30/2015,40.602699,-73.961456,9
3/19/2015,40.762115,-73.972237,9
8/3/2015,40.778648,-73.954224,9
2/15/2015,40.744213,-73.987801,9
4/13/2015,40.693142,-74.186302,9
4/12/2015,40.743168,-74.008522,9
2/3/2015,40.779659,-73.986427,9
3/27/2015,40.742081,-73.988991,9
12/19/2015,40.688683,-73.76873,9
11/16/2015,40.714134,-73.816429,9
5/2/2015,40.679222,-73.982071,9
10/1/2015,40.768345,-73.982231,9
3/17/2015,40.655064,-74.006836,9
4/18/2015,40.777241,-73.946266,9
8/29/2015,40.771278,-73.964142,9
12/18/2015,40.740929,-73.95433,9
11/14/2015,40.790668,-73.974556,9
11/28/2015,40.763283,-73.992279,9
5/17/2015,40.713486,-74.014145,9
4/17/2015,40.726059,-74.008667,9
11/18/2015,40.753613,-73.975578,9
9/10/2015,40.774769,-73.96096,9
10/2/2015,40.753754,-73.898262,9
9/8/2015,40.761662,-73.974823,9
2/5/2015,40.717918,-73.831779,9
11/20/2015,40.81094,-73.95253,9
4/24/2015,40.740742,-74.00766,9
6/9/2015,40.759579,-73.970337,9
10/23/2015,40.776852,-73.978737,9
3/3/2015,40.695778,-73.952713,9
11/2/2015,40.753551,-73.904907,9
4/30/2015,40.740852,-73.990021,9
3/31/2015,40.752277,-73.968048,9
8/29/2015,40.694729,-73.744179,9
3/5/2015,40.742809,-73.917374,9
3/31/2015,40.784725,-73.930107,9
2/1/2015,40.763458,-73.985275,9
4/20/2015,40.704414,-73.913902,9
11/28/2015,40.772099,-73.873573,9
9/11/2015,40.771755,-73.998375,9
12/26/2015,40.776958,-73.950813,9
10/6/2015,40.701038,-73.815521,9
5/5/2015,40.772285,-73.869949,9
1/1/2015,40.74157,-73.954002,9
5/28/2015,40.719673,-74.001465,9
10/12/2015,40.604324,-73.828598,9
5/31/2015,40.723488,-74.059547,9
7/22/2015,40.709801,-73.820511,9
3/15/2015,40.807098,-73.923981,9
6/25/2015,40.722721,-74.005173,9
4/22/2015,40.759018,-74.001198,9
8/19/2015,40.771641,-73.976822,9
12/8/2015,40.746319,-73.933311,9
6/21/2015,40.656471,-73.793648,9
2/21/2015,40.76292,-74.017708,9
2/8/2015,40.693363,-74.002762,9
11/3/2015,40.771381,-73.979637,9
3/7/2015,40.734642,-74.010086,9
3/23/2015,40.764385,-73.976768,9
7/28/2015,40.754234,-73.994926,9
3/15/2015,40.766415,-73.994125,9
4/16/2015,40.762005,-73.996941,9
9/8/2015,40.774078,-73.874496,9
2/27/2015,40.7313,-74.004166,9
9/23/2015,40.784229,-73.975319,9
2/19/2015,40.720539,-73.996941,9
5/14/2015,40.772961,-73.952362,9
5/22/2015,40.756866,-73.981575,9
5/24/2015,40.749168,-73.984909,9
3/28/2015,40.741264,-73.985374,9
3/25/2015,40.779709,-73.901459,9
3/18/2015,40.763454,-73.87793,9
5/2/2015,40.759335,-73.968399,9
1/1/2015,40.754211,-73.965843,9
8/28/2015,40.674629,-73.803703,9
7/11/2015,40.750881,-73.832069,9
1/16/2015,40.714317,-74.008377,9
2/1/2015,40.769306,-73.93454,9
7/11/2015,40.762821,-73.959709,9
2/27/2015,40.767326,-73.982201,9
4/26/2015,40.7607,-73.998367,9
7/9/2015,40.749084,-73.943794,9
7/9/2015,40.763226,-73.989166,9
9/24/2015,40.745712,-73.997963,9
9/2/2015,40.747978,-74.000389,9
7/6/2015,40.780457,-73.986511,9
12/9/2015,40.770931,-73.987602,9
11/5/2015,40.714802,-73.986603,9
1/23/2015,40.720482,-73.944244,9
2/20/2015,40.677521,-73.910835,9
12/10/2015,40.758308,-73.966026,9
3/14/2015,40.758362,-73.974785,9
12/23/2015,40.772659,-73.869629,9
5/4/2015,40.812366,-73.96656,9
8/1/2015,40.771858,-73.977333,9
6/7/2015,40.767159,-73.95388,9
9/3/2015,40.77272,-73.869652,9
11/2/2015,40.76741,-73.99453,9
4/3/2015,40.708172,-74.003532,9
9/16/2015,40.73035,-74.042992,9
8/11/2015,40.727551,-74.000816,9
10/3/2015,40.719421,-74.00206,9
6/14/2015,40.76189,-73.965256,9
1/12/2015,40.756248,-74.005264,9
4/1/2015,40.693142,-74.186302,9
1/12/2015,40.777901,-73.982269,9
11/15/2015,40.754623,-73.949226,9
6/14/2015,40.744453,-73.999161,9
11/15/2015,40.663391,-73.802124,9
9/14/2015,40.784061,-73.972321,9
2/9/2015,40.711311,-74.015114,9
1/14/2015,40.727024,-74.008331,9
12/21/2015,40.751217,-73.946632,9
3/6/2015,40.77372,-73.870781,9
5/4/2015,40.766083,-73.960274,9
5/17/2015,40.758305,-73.986755,9
2/27/2015,40.747593,-73.976227,9
2/15/2015,40.702606,-73.992355,9
2/8/2015,40.780796,-73.983475,9
9/28/2015,40.762951,-73.989319,9
2/18/2015,40.752747,-73.934082,9
2/27/2015,40.675995,-73.927284,9
4/2/2015,40.780712,-73.960899,9
9/26/2015,40.761486,-73.979752,9
5/2/2015,40.76247,-73.985855,9
4/25/2015,40.781807,-73.963142,9
5/11/2015,40.774071,-73.874496,9
2/7/2015,40.77409,-73.874458,9
5/4/2015,40.782078,-73.975456,9
12/16/2015,40.769749,-73.974915,9
11/20/2015,40.765957,-73.926323,9
5/5/2015,40.748493,-73.996346,9
3/21/2015,40.800194,-73.927261,9
8/31/2015,40.745552,-73.998276,9
3/23/2015,40.730431,-73.983147,9
6/25/2015,40.757839,-73.974403,9
5/20/2015,40.733871,-73.977119,9
12/19/2015,40.762707,-73.979469,9
3/7/2015,40.693142,-74.186302,9
3/16/2015,40.768177,-73.973534,9
10/19/2015,40.73177,-74.00779,9
1/8/2015,40.753281,-73.931404,9
8/14/2015,40.710663,-74.0019,9
4/7/2015,40.786396,-73.971901,9
2/1/2015,40.648979,-73.866852,9
10/11/2015,40.756962,-73.954659,9
3/3/2015,40.755627,-73.935997,9
7/17/2015,40.744823,-73.946724,9
2/6/2015,40.750328,-74.005981,9
4/4/2015,40.752396,-73.933899,9
12/18/2015,40.773766,-73.981232,9
6/27/2015,40.711742,-73.959351,9
1/23/2015,40.760559,-73.967667,9
3/6/2015,40.763931,-73.966278,9
2/10/2015,40.779663,-73.955513,9
3/19/2015,40.727676,-74.003143,9
4/6/2015,40.72353,-73.985252,9
12/9/2015,40.764782,-73.991646,9
10/15/2015,40.675411,-73.984512,9
2/23/2015,40.770931,-73.956825,9
1/19/2015,40.7631,-73.989349,9
5/21/2015,40.752762,-73.943703,9
8/7/2015,40.771992,-73.872337,9
10/29/2015,40.752636,-73.945099,9
2/17/2015,40.765915,-73.963051,9
4/24/2015,40.772083,-73.875977,9
2/18/2015,40.740993,-73.990044,9
11/19/2015,40.761921,-73.968323,9
8/10/2015,40.725899,-73.986565,9
4/26/2015,40.712044,-73.961685,9
12/26/2015,40.7719,-73.876411,9
12/19/2015,40.777821,-73.943008,9
9/30/2015,40.770859,-73.979393,9
1/6/2015,40.739845,-73.989845,9
6/23/2015,40.751469,-73.997597,9
4/8/2015,40.702633,-73.988411,9
3/18/2015,40.81422,-73.95311,9
8/2/2015,40.733269,-73.987328,9
3/19/2015,40.772209,-73.970978,9
2/6/2015,40.792702,-73.967484,9
9/21/2015,40.748348,-74.004051,9
4/18/2015,40.754974,-73.978462,9
9/13/2015,40.750595,-73.944084,9
2/14/2015,40.751579,-73.976158,9
2/20/2015,40.7089,-74.00045,9
1/16/2015,40.749023,-74.008293,9
8/21/2015,40.732288,-73.985039,9
8/2/2015,40.769169,-73.862862,9
3/10/2015,40.780106,-73.958969,9
3/1/2015,40.70076,-73.953064,9
7/19/2015,40.740028,-73.976318,9
2/12/2015,40.724049,-73.992134,9
3/25/2015,40.760468,-73.856857,9
5/17/2015,40.769272,-73.863113,9
8/6/2015,40.643871,-73.790733,9
3/4/2015,40.765491,-73.975578,9
5/28/2015,40.767361,-73.8992,9
5/10/2015,40.779274,-73.938004,9
6/6/2015,40.742672,-73.98233,9
6/30/2015,40.763432,-73.994576,9
11/22/2015,40.792221,-73.973091,9
10/16/2015,40.760799,-73.99025,9
8/26/2015,40.726307,-73.998924,9
6/4/2015,40.774052,-73.874481,9
2/11/2015,40.675034,-73.987869,9
3/14/2015,40.797981,-73.939713,9
6/9/2015,40.733265,-73.951775,9
9/21/2015,40.781361,-73.960114,9
3/5/2015,40.738815,-73.994255,9
7/16/2015,40.645401,-73.776688,9
6/29/2015,40.731415,-73.990692,9
10/8/2015,40.774723,-73.922775,9
1/24/2015,40.777107,-73.964127,9
10/28/2015,40.782681,-73.9813,9
12/14/2015,40.678925,-73.786186,9
1/4/2015,40.753101,-73.937302,9
1/3/2015,40.749462,-74.006653,9
7/9/2015,40.76683,-73.908951,9
2/17/2015,40.743786,-73.948868,9
3/2/2015,40.777931,-73.956764,9
12/27/2015,40.763908,-73.96434,9
6/15/2015,40.742161,-73.989929,9
7/20/2015,40.747662,-74.007477,9
9/26/2015,40.759151,-73.973145,9
4/2/2015,40.720695,-74.079178,9
8/18/2015,40.749763,-73.740112,9
12/16/2015,40.756031,-73.986725,9
6/30/2015,40.722069,-73.987343,9
8/24/2015,40.7719,-73.86985,9
6/4/2015,40.776249,-73.961304,9
4/7/2015,40.662441,-73.792542,9
3/6/2015,40.746696,-73.992493,9
7/27/2015,40.768616,-73.946693,9
2/3/2015,40.76585,-73.967522,9
4/8/2015,40.7458,-73.978035,9
12/14/2015,40.744148,-73.974716,9
6/26/2015,40.73,-73.983948,9
12/31/2015,40.607105,-74.067215,9
8/24/2015,40.768223,-73.982803,9
12/7/2015,40.758831,-74.003471,9
1/16/2015,40.727676,-74.003143,9
1/5/2015,40.770226,-73.879982,9
3/18/2015,40.781151,-73.979668,9
8/27/2015,40.72662,-73.988792,9
12/14/2015,40.733582,-73.923401,9
11/24/2015,40.737755,-74.004921,9
2/15/2015,40.742733,-74.004936,9
3/17/2015,40.758266,-73.937759,9
8/27/2015,40.763863,-73.992508,9
1/8/2015,40.764294,-73.957474,9
5/3/2015,40.769844,-73.956406,9
4/12/2015,40.742371,-73.951439,9
10/24/2015,40.75227,-73.978203,9
2/5/2015,40.793091,-73.991096,9
12/22/2015,40.730381,-74.01046,9
10/21/2015,40.785763,-73.948456,9
11/27/2015,40.779675,-73.957779,9
3/24/2015,40.753311,-73.950943,9
8/14/2015,40.770142,-73.86647,9
4/20/2015,40.728519,-73.990883,9
5/20/2015,40.774052,-73.874458,9
7/28/2015,40.770508,-73.957008,9
3/22/2015,40.666176,-73.779335,9
9/27/2015,40.769222,-73.967293,9
4/21/2015,40.756771,-73.989304,9
1/26/2015,40.76022,-73.962097,9
6/11/2015,40.798752,-73.923691,9
7/23/2015,40.764908,-73.976997,9
5/27/2015,40.723042,-73.996872,9
4/30/2015,40.812038,-73.957237,9
6/18/2015,40.732231,-73.990196,9
6/16/2015,40.77626,-73.948013,9
7/20/2015,40.767609,-73.88858,9
3/19/2015,40.735432,-74.010155,9
8/10/2015,40.653687,-74.019417,9
4/24/2015,40.776051,-73.976463,9
3/17/2015,40.791389,-73.961967,9
5/16/2015,40.779926,-73.970978,9
7/22/2015,40.837082,-73.921608,9
3/19/2015,40.761318,-73.95562,9
11/1/2015,40.756618,-73.972755,9
6/16/2015,40.758099,-73.957245,9
4/6/2015,40.771332,-73.962135,9
4/10/2015,40.720943,-74.079094,9
12/15/2015,40.75325,-73.966454,9
7/2/2015,40.782658,-73.955421,9
9/8/2015,40.744701,-73.991638,9
8/29/2015,40.657585,-73.79438,9
4/19/2015,40.746395,-73.991173,9
11/1/2015,40.733826,-73.923775,9
2/7/2015,40.739948,-73.97644,9
3/3/2015,40.734505,-74.002357,9
10/22/2015,40.821819,-73.912064,9
4/8/2015,40.785084,-73.946472,9
8/17/2015,40.773186,-73.961632,9
5/22/2015,40.769615,-73.863281,9
7/30/2015,40.750156,-73.979164,9
8/10/2015,40.750332,-73.944206,9
8/24/2015,40.761768,-73.970741,9
4/10/2015,40.646698,-73.983009,9
2/6/2015,40.75206,-73.930099,9
11/23/2015,40.717312,-73.981361,9
9/28/2015,40.771984,-73.982697,9
9/12/2015,40.727283,-74.006615,9
8/21/2015,40.837147,-73.921638,9
7/15/2015,40.730389,-73.992592,9
2/23/2015,40.753471,-73.909477,9
2/10/2015,40.75935,-73.981743,9
8/20/2015,40.741779,-73.984726,9
7/31/2015,40.759537,-73.963547,9
12/4/2015,40.715973,-73.755798,9
11/15/2015,40.769997,-73.863472,9
1/14/2015,40.760651,-73.837433,9
8/29/2015,40.755009,-73.980286,9
9/26/2015,40.74691,-73.952438,9
1/3/2015,40.778854,-73.954208,9
1/31/2015,40.796192,-73.934929,9
8/18/2015,40.73328,-73.987289,9
6/14/2015,40.769775,-73.969154,9
4/17/2015,40.722,-74.006401,9
11/25/2015,40.75264,-73.97113,9
6/24/2015,40.769775,-73.916817,9
2/13/2015,40.75209,-74.004288,9
5/29/2015,40.705318,-74.005135,9
11/7/2015,40.731956,-74.001434,9
4/10/2015,40.679958,-73.982155,9
12/25/2015,40.741322,-73.988823,9
4/17/2015,40.755821,-73.961571,9
1/15/2015,40.759087,-73.972298,9
9/25/2015,40.805809,-73.954422,9
9/13/2015,40.746037,-74.00544,9
4/29/2015,40.752113,-73.977547,9
2/4/2015,40.755054,-73.829247,9
12/23/2015,40.84737,-73.901115,9
2/25/2015,40.725224,-73.850723,9
1/3/2015,40.749737,-74.004974,9
11/12/2015,40.741131,-73.985779,9
11/17/2015,40.728748,-74.00634,9
7/6/2015,40.750164,-73.943993,9
6/19/2015,40.74683,-73.94381,9
1/25/2015,40.744404,-73.992073,9
8/13/2015,40.786331,-73.979713,9
2/23/2015,40.745628,-73.975334,9
9/9/2015,40.797989,-73.963921,9
2/22/2015,40.697968,-73.988609,9
12/19/2015,40.745201,-74.002373,9
11/24/2015,40.725632,-73.997192,9
6/14/2015,40.771511,-73.98233,9
11/19/2015,40.715981,-73.756348,9
10/29/2015,40.802349,-73.949661,9
9/26/2015,40.705048,-74.017342,9
9/23/2015,40.775406,-73.95359,9
9/23/2015,40.770992,-73.950424,9
9/10/2015,40.736336,-73.992081,9
1/2/2015,40.68317,-73.980713,9
6/13/2015,40.762569,-74.000252,9
4/2/2015,40.741211,-73.985687,9
10/11/2015,40.737301,-74.001465,9
6/14/2015,40.83604,-73.943344,9
4/16/2015,40.772697,-73.869728,9
6/14/2015,40.757839,-73.973396,9
11/7/2015,40.768188,-73.970139,9
9/27/2015,40.771465,-73.869102,9
9/9/2015,40.776451,-73.961746,9
4/24/2015,40.757809,-73.96299,9
11/10/2015,40.758793,-73.899521,9
9/6/2015,40.803524,-73.969131,9
5/12/2015,40.738106,-74.000114,9
5/1/2015,40.758884,-73.969269,9
4/20/2015,40.7593,-73.992104,9
6/29/2015,40.742611,-73.94886,9
3/18/2015,40.773434,-73.95195,9
5/24/2015,40.77187,-73.961258,9
8/18/2015,40.785149,-73.976883,9
11/3/2015,40.752121,-73.943604,9
3/25/2015,40.751987,-73.928535,9
6/24/2015,40.73241,-73.987358,9
4/22/2015,40.772419,-73.978851,9
10/20/2015,40.762569,-73.978775,9
9/2/2015,40.758633,-73.98587,9
2/3/2015,40.759953,-73.969429,9
5/29/2015,40.728951,-74.005348,9
3/19/2015,40.736759,-73.991539,9
6/14/2015,40.802006,-73.968697,9
6/8/2015,40.773323,-73.875977,9
4/10/2015,40.812592,-73.960747,9
7/1/2015,40.741844,-74.005219,9
4/25/2015,40.729767,-73.980705,9
6/4/2015,40.758236,-73.937851,9
8/9/2015,40.846012,-73.930061,9
11/17/2015,40.755791,-73.974709,9
9/21/2015,40.648216,-73.785835,9
6/23/2015,40.773479,-73.981796,9
7/21/2015,40.759052,-73.966896,9
7/19/2015,40.731159,-73.951828,9
12/24/2015,40.75486,-73.94989,9
8/20/2015,40.727982,-74.00177,9
5/30/2015,40.76046,-73.962578,9
8/5/2015,40.743523,-73.846458,9
12/1/2015,40.769314,-73.960915,9
6/5/2015,40.831398,-73.946564,9
8/7/2015,40.70586,-73.817963,9
3/25/2015,40.718597,-73.946968,9
10/23/2015,40.738976,-73.995956,9
12/7/2015,40.799633,-73.972359,9
7/23/2015,40.774166,-73.871796,9
11/19/2015,40.744473,-73.985779,9
4/17/2015,40.744625,-74.008499,9
9/23/2015,40.627815,-73.966049,9
3/2/2015,40.762218,-73.993645,9
3/15/2015,40.693142,-74.186302,9
12/22/2015,40.760342,-73.980362,9
7/28/2015,40.657398,-73.794197,9
11/6/2015,40.713348,-74.009247,9
3/8/2015,40.761776,-73.962036,9
10/16/2015,40.773876,-73.874832,9
8/24/2015,40.77338,-73.946053,9
7/22/2015,40.883751,-73.63121,9
11/14/2015,40.771877,-73.959076,9
9/12/2015,40.731171,-73.842102,9
8/23/2015,40.783577,-73.947365,9
5/20/2015,40.724365,-73.987724,9
8/8/2015,40.717461,-74.013382,9
11/27/2015,40.7677,-73.877472,9
7/21/2015,40.75491,-73.990868,9
12/6/2015,40.837151,-73.916656,9
2/21/2015,40.765469,-73.982498,9
9/23/2015,40.748032,-73.973663,9
7/19/2015,40.74535,-73.998779,9
2/23/2015,40.723366,-74.059608,9
10/8/2015,40.759846,-73.964851,9
1/22/2015,40.716263,-74.010788,9
1/2/2015,40.742191,-73.837448,9
8/2/2015,40.751492,-73.986404,9
1/14/2015,40.757378,-73.974152,9
7/14/2015,40.75568,-73.983101,9
1/20/2015,40.767208,-73.979828,9
5/11/2015,40.749287,-73.989418,9
11/7/2015,40.709442,-74.001228,9
7/7/2015,40.742729,-73.954689,9
1/19/2015,40.744244,-74.006828,9
2/23/2015,40.770012,-73.916901,9
6/18/2015,40.719757,-73.98967,9
11/18/2015,40.76907,-73.862839,9
5/9/2015,40.752289,-74.001259,9
10/24/2015,40.768501,-73.865868,9
3/27/2015,40.854836,-73.931129,9
10/19/2015,40.767109,-73.982483,9
9/10/2015,40.772228,-73.869881,9
12/20/2015,40.779678,-73.961647,9
4/12/2015,40.784973,-73.946548,9
12/8/2015,40.7201,-73.944328,9
8/7/2015,40.674431,-73.967628,9
8/3/2015,40.794529,-73.971786,9
8/12/2015,40.733845,-74.001846,9
9/29/2015,40.730717,-73.951637,9
6/3/2015,40.742603,-73.991898,9
7/9/2015,40.656841,-73.79364,9
10/4/2015,40.68808,-73.991661,9
3/29/2015,40.769024,-73.919693,9
1/9/2015,40.756744,-73.997658,9
8/27/2015,40.767937,-73.956291,9
4/6/2015,40.757782,-73.973755,9
4/16/2015,40.754555,-73.995453,9
4/28/2015,40.757519,-73.982109,9
1/6/2015,40.771164,-73.95694,9
4/4/2015,40.744232,-73.973,9
4/2/2015,40.716736,-74.05587,9
11/16/2015,40.738403,-73.99984,9
3/18/2015,40.757793,-73.985985,9
4/17/2015,40.751816,-73.925026,9
10/22/2015,40.773762,-73.870842,9
5/10/2015,40.729122,-74.037308,9
12/10/2015,40.748798,-73.8918,9
7/6/2015,40.741234,-73.990982,9
12/6/2015,40.72673,-73.976868,9
1/24/2015,40.759232,-74.003136,9
8/31/2015,40.764118,-73.977982,9
6/6/2015,40.707699,-74.016319,9
10/6/2015,40.731724,-74.004356,9
7/24/2015,40.727108,-74.009941,9
3/1/2015,40.733879,-73.924171,9
3/16/2015,40.73513,-73.959824,9
12/23/2015,40.737053,-73.998146,9
8/10/2015,40.763973,-73.964783,9
12/3/2015,40.750587,-73.897079,9
1/23/2015,40.764904,-73.532669,9
12/30/2015,40.709126,-74.016899,9
12/6/2015,40.774979,-73.959122,9
7/14/2015,40.800549,-73.946091,9
4/28/2015,40.77356,-73.954857,9
1/4/2015,40.736572,-73.977592,9
10/11/2015,40.712101,-74.010765,9
8/11/2015,40.772831,-73.982079,9
12/6/2015,40.749676,-73.987923,9
8/19/2015,40.755295,-73.98259,9
2/18/2015,40.74197,-73.900978,9
1/30/2015,40.724201,-73.992615,9
2/3/2015,40.76461,-73.988838,9
4/26/2015,40.759296,-73.984062,9
1/15/2015,40.761971,-73.997429,9
7/11/2015,40.705788,-74.005135,9
5/26/2015,40.774052,-73.874451,9
7/8/2015,40.858479,-73.899391,9
1/30/2015,40.76664,-73.987076,9
5/14/2015,40.782494,-73.953407,9
11/17/2015,40.748276,-73.936722,9
7/16/2015,40.716187,-74.007347,9
10/7/2015,40.755833,-73.961624,9
1/28/2015,40.757084,-73.981468,9
1/23/2015,40.770012,-73.951118,9
8/3/2015,40.732117,-74.003738,9
5/28/2015,40.769539,-73.916962,9
7/2/2015,40.726105,-74.007484,9
3/1/2015,40.633595,-74.014046,9
8/22/2015,40.802097,-73.961853,9
11/16/2015,40.715664,-74.156174,9
8/23/2015,40.752918,-73.992867,9
3/31/2015,40.7323,-74.005585,9
10/30/2015,40.742931,-73.977402,9
2/13/2015,40.744488,-73.986656,9
3/1/2015,40.769512,-73.982315,9
3/29/2015,40.717152,-73.964882,9
4/12/2015,40.778904,-73.951027,9
12/16/2015,40.741825,-73.985184,9
3/6/2015,40.741024,-73.934883,9
5/2/2015,40.749123,-74.001732,9
4/29/2015,40.727612,-74.007187,9
9/26/2015,40.656891,-73.793297,9
8/10/2015,40.758324,-73.981789,9
12/11/2015,40.744446,-73.996742,9
3/15/2015,40.761284,-73.93058,9
11/4/2015,40.77409,-73.874481,9
10/12/2015,40.77409,-73.874519,9
6/14/2015,40.735126,-73.994286,9
7/18/2015,40.741821,-73.975945,9
6/9/2015,40.780788,-73.954872,9
12/25/2015,40.75806,-73.829453,9
1/5/2015,40.771935,-73.97921,9
6/20/2015,40.657009,-73.794937,9
4/14/2015,40.723343,-73.979454,9
11/10/2015,40.770313,-73.917915,9
11/21/2015,40.679237,-74.002892,9
4/10/2015,40.646683,-73.974739,9
4/1/2015,40.769798,-73.863007,9
2/22/2015,40.744904,-73.97612,9
4/7/2015,40.741459,-74.001114,9
7/14/2015,40.741138,-73.899109,9
2/24/2015,40.745274,-73.950729,9
8/12/2015,40.770016,-73.880356,9
8/12/2015,40.746826,-73.979019,9
4/7/2015,40.769382,-73.960388,9
11/15/2015,40.770428,-73.916672,9
2/11/2015,40.818672,-73.998375,9
6/29/2015,40.755482,-73.978058,9
4/20/2015,40.773125,-73.981895,9
4/1/2015,40.79213,-73.963676,9
10/1/2015,40.746395,-73.997734,9
9/11/2015,40.775043,-73.965218,9
2/26/2015,40.770111,-73.968712,9
6/19/2015,40.692566,-73.993179,9
11/8/2015,40.738258,-73.850418,9
9/14/2015,40.742783,-73.913658,9
11/23/2015,41.08712,-74.645248,9
11/15/2015,40.740639,-73.926903,9
9/19/2015,40.684071,-73.95388,9
12/11/2015,40.764027,-73.964569,9
3/27/2015,40.718494,-73.994385,9
3/23/2015,40.765862,-73.9655,9
1/7/2015,40.745029,-73.993568,9
3/15/2015,40.766605,-73.955338,9
1/18/2015,40.75172,-73.945763,9
9/18/2015,40.753952,-73.969261,9
9/25/2015,40.780159,-73.954277,9
11/29/2015,40.598869,-73.977318,9
2/13/2015,40.66732,-73.769241,9
12/3/2015,40.740429,-73.986008,9
1/21/2015,40.776993,-73.955147,9
9/5/2015,40.731159,-73.985863,9
6/30/2015,40.761314,-73.986671,9
3/23/2015,40.742104,-73.980736,9
5/12/2015,40.730995,-73.985611,9
4/25/2015,40.758842,-73.987015,9
7/6/2015,40.827248,-73.949806,9
1/28/2015,40.722343,-74.008102,9
9/27/2015,40.745766,-73.978378,9
4/29/2015,40.75489,-73.962936,9
10/17/2015,40.774853,-73.870888,9
10/24/2015,40.65638,-73.794746,9
10/9/2015,40.736225,-73.910667,9
6/25/2015,40.75964,-73.972137,9
9/2/2015,40.7449,-73.998512,9
9/5/2015,40.805859,-73.94162,9
7/1/2015,40.760555,-73.973701,9
